seqid,start,end,id,name,seqid_old
chr9,57561349,57574145,gene-NDST2,NDST2,NC_023650.1
chr9,57570394,57587039,gene-ZSWIM8,ZSWIM8,NC_023650.1
chr9,57589273,57590597,gene-CHCHD1,CHCHD1,NC_023650.1
chr9,57593732,57600704,gene-FUT11,FUT11,NC_023650.1
chr9,57600783,57628501,gene-SEC24C,SEC24C,NC_023650.1
chr9,57629836,57650458,gene-SYNPO2L,SYNPO2L,NC_023650.1
chr9,57649829,57660148,gene-MYOZ1,MYOZ1,NC_023650.1
chr9,57665388,57780712,gene-USP54,USP54,NC_023650.1
chr9,57780041,57782755,gene-LOC103215998,LOC103215998,NC_023650.1
chr9,57782256,57841307,gene-PPP3CB,PPP3CB,NC_023650.1
chr9,57843295,57854142,gene-MSS51,MSS51,NC_023650.1
chr9,57863482,57900972,gene-ANXA7,ANXA7,NC_023650.1
chr9,57917170,58019298,gene-TTC18,TTC18,NC_023650.1
chr9,58020526,58022393,gene-MRPS16,MRPS16,NC_023650.1
chr9,58022723,58029134,gene-DNAJC9,DNAJC9,NC_023650.1
chr9,58029800,58108668,gene-FAM149B1,FAM149B1,NC_023650.1
chr9,58108691,58193379,gene-ECD,ECD,NC_023650.1
chr9,58125637,58165009,gene-NUDT13,NUDT13,NC_023650.1
chr9,58178350,58259303,gene-P4HA1,P4HA1,NC_023650.1
chr9,58311609,58335286,gene-PLA2G12B,PLA2G12B,NC_023650.1
chr9,58338703,58378492,gene-OIT3,OIT3,NC_023650.1
chr9,58383650,58594542,gene-MCU,MCU,NC_023650.1
chr9,58539036,58541031,gene-LOC103216020,LOC103216020,NC_023650.1
chr9,58557292,58559017,gene-LOC103216019,LOC103216019,NC_023650.1
chr9,58571209,58573867,gene-LOC103216017,LOC103216017,NC_023650.1
chr9,58623538,58624013,gene-LOC103216022,LOC103216022,NC_023650.1
chr9,58685604,58941954,gene-MICU1,MICU1,NC_023650.1
chr9,58954908,58976453,gene-DNAJB12,DNAJB12,NC_023650.1
chr9,59033058,59035157,gene-DDIT4,DDIT4,NC_023650.1
chr9,59076800,59096000,gene-ANAPC16,ANAPC16,NC_023650.1
chr9,59095335,59205646,gene-ASCC1,ASCC1,NC_023650.1
chr9,59213198,59242752,gene-SPOCK2,SPOCK2,NC_023650.1
chr9,59292705,59295821,gene-CHST3,CHST3,NC_023650.1
chr9,59295881,59337690,gene-LOC103216788,LOC103216788,NC_023650.1
chr9,59440327,59474773,gene-PSAP,PSAP,NC_023650.1
chr9,59475126,59893824,gene-CDH23,CDH23,NC_023650.1
chr9,59516012,59538628,gene-C9H10orf54,C9H10orf54,NC_023650.1
chr9,59550997,59574975,gene-C9H10orf105,C9H10orf105,NC_023650.1
chr9,59813514,59817357,gene-LOC103216035,LOC103216035,NC_023650.1
chr9,59927957,59979570,gene-SLC29A3,SLC29A3,NC_023650.1
chr9,59995997,60086663,gene-UNC5B,UNC5B,NC_023650.1
chr9,60079968,60082028,gene-LOC103216040,LOC103216040,NC_023650.1
chr9,60417301,60422313,gene-PCBD1,PCBD1,NC_023650.1
chr9,60425703,60487196,gene-SGPL1,SGPL1,NC_023650.1
chr9,60444256,60465463,gene-LOC103216044,LOC103216044,NC_023650.1
chr9,60517110,60531509,gene-TBATA,TBATA,NC_023650.1
chr9,60538718,60625903,gene-ADAMTS14,ADAMTS14,NC_023650.1
chr9,60692544,60698000,gene-PRF1,PRF1,NC_023650.1
chr9,60722357,60835496,gene-PALD1,PALD1,NC_023650.1
chr9,60852567,60863225,gene-NODAL,NODAL,NC_023650.1
chr9,60867810,60894899,gene-EIF4EBP2,EIF4EBP2,NC_023650.1
chr9,60915990,61015367,gene-LRRC20,LRRC20,NC_023650.1
chr9,61007653,61008999,gene-LOC103216054,LOC103216054,NC_023650.1
chr9,61030574,61052052,gene-NPFFR1,NPFFR1,NC_023650.1
chr9,61071315,61101084,gene-PPA1,PPA1,NC_023650.1
chr9,61134657,61154551,gene-SAR1A,SAR1A,NC_023650.1
chr9,61159105,61169122,gene-TYSND1,TYSND1,NC_023650.1
chr9,61174125,61197848,gene-AIFM2,AIFM2,NC_023650.1
chr9,61194887,61254361,gene-LOC103216062,LOC103216062,NC_023650.1
chr9,61254506,61354000,gene-LOC103216066,LOC103216066,NC_023650.1
chr9,61342482,61500072,gene-COL13A1,COL13A1,NC_023650.1
chr9,61500211,61501995,gene-LOC103216064,LOC103216064,NC_023650.1
chr9,61666852,61670738,gene-LOC103216068,LOC103216068,NC_023650.1
chr9,61675173,61678573,gene-C9H10orf35,C9H10orf35,NC_023650.1
chr9,61743562,61746884,gene-NEUROG3,NEUROG3,NC_023650.1
chr9,61813896,61869057,gene-TSPAN15,TSPAN15,NC_023650.1
chr9,61902565,61915402,gene-TACR2,TACR2,NC_023650.1
chr9,61917501,62029737,gene-HK1,HK1,NC_023650.1
chr9,62051098,62099986,gene-HKDC1,HKDC1,NC_023650.1
chr9,62111702,62141092,gene-SUPV3L1,SUPV3L1,NC_023650.1
chr9,62148194,62199167,gene-VPS26A,VPS26A,NC_023650.1
chr9,62217836,62235110,gene-SRGN,SRGN,NC_023650.1
chr9,62257232,62266767,gene-LOC103216081,LOC103216081,NC_023650.1
chr9,62305387,62336165,gene-KIAA1279,KIAA1279,NC_023650.1
chr9,62339614,62370032,gene-DDX21,DDX21,NC_023650.1
chr9,62378977,62424108,gene-DDX50,DDX50,NC_023650.1
chr9,62430588,62432618,gene-LOC103216086,LOC103216086,NC_023650.1
chr9,62463478,62465987,gene-LOC103216087,LOC103216087,NC_023650.1
chr9,62480472,62483514,gene-LOC103216088,LOC103216088,NC_023650.1
chr9,62505360,62512401,gene-LOC103216089,LOC103216089,NC_023650.1
chr9,62518872,62589107,gene-STOX1,STOX1,NC_023650.1
chr9,62616825,62689540,gene-CCAR1,CCAR1,NC_023650.1
chr9,62709800,62843322,gene-TET1,TET1,NC_023650.1
chr9,62871828,62926759,gene-SLC25A16,SLC25A16,NC_023650.1
chr9,62905552,62910019,gene-LOC103216095,LOC103216095,NC_023650.1
chr9,62926221,62985843,gene-DNA2,DNA2,NC_023650.1
chr9,62993151,63050274,gene-RUFY2,RUFY2,NC_023650.1
chr9,63052937,63064157,gene-HNRNPH3,HNRNPH3,NC_023650.1
chr9,63061291,63108098,gene-PBLD,PBLD,NC_023650.1
chr9,63155182,63158935,gene-ATOH7,ATOH7,NC_023650.1
chr9,63173243,63279777,gene-MYPN,MYPN,NC_023650.1
chr9,63311619,63460621,gene-HERC4,HERC4,NC_023650.1
chr9,63463059,63497893,gene-SIRT1,SIRT1,NC_023650.1
chr9,63545032,63588391,gene-DNAJC12,DNAJC12,NC_023650.1
chr9,63620790,63620871,gene-TRNAS-UGA,TRNAS-UGA,NC_023650.1
chr9,63640525,63641404,gene-LOC103216107,LOC103216107,NC_023650.1
chr9,63669561,65406737,gene-CTNNA3,CTNNA3,NC_023650.1
chr9,64260513,64435277,gene-LRRTM3,LRRTM3,NC_023650.1
chr9,66139690,66140327,gene-LOC103216112,LOC103216112,NC_023650.1
chr9,66776371,66788049,gene-LOC103216115,LOC103216115,NC_023650.1
chr9,66882387,67000233,gene-LOC103216116,LOC103216116,NC_023650.1
chr9,67233628,67236912,gene-LOC103216117,LOC103216117,NC_023650.1
chr9,67251609,67263030,gene-LOC103216118,LOC103216118,NC_023650.1
chr9,67312107,67339150,gene-LOC103216119,LOC103216119,NC_023650.1
chr9,67667557,67772602,gene-REEP3,REEP3,NC_023650.1
chr9,67825374,67912966,gene-LOC103216795,LOC103216795,NC_023650.1
chr9,67913062,68135555,gene-JMJD1C,JMJD1C,NC_023650.1
chr9,68144692,68161280,gene-LOC103216126,LOC103216126,NC_023650.1
chr9,68150245,68173388,gene-NRBF2,NRBF2,NC_023650.1
chr9,68472640,68479612,gene-EGR2,EGR2,NC_023650.1
chr9,68483110,68486866,gene-ADO,ADO,NC_023650.1
chr9,68633678,68658394,gene-LOC103216131,LOC103216131,NC_023650.1
chr9,68658438,68728948,gene-LOC103216133,LOC103216133,NC_023650.1
chr9,68872683,68900911,gene-LOC103216135,LOC103216135,NC_023650.1
chr9,69012244,69014411,gene-LOC103216137,LOC103216137,NC_023650.1
chr9,69014351,69095476,gene-RTKN2,RTKN2,NC_023650.1
chr9,69190100,69382448,gene-ARID5B,ARID5B,NC_023650.1
chr9,69444818,69498801,gene-LOC103216140,LOC103216140,NC_023650.1
chr9,69514710,69619418,gene-C9H10orf107,C9H10orf107,NC_023650.1
chr9,69824830,69871969,gene-TMEM26,TMEM26,NC_023650.1
chr9,70181962,70222703,gene-LOC103216143,LOC103216143,NC_023650.1
chr9,70266735,70398839,gene-RHOBTB1,RHOBTB1,NC_023650.1
chr9,70292065,70299647,gene-LOC103216146,LOC103216146,NC_023650.1
chr9,70448914,70465631,gene-LOC103216147,LOC103216147,NC_023650.1
chr9,70475736,70492947,gene-CDK1,CDK1,NC_023650.1
chr9,70549665,71253928,gene-ANK3,ANK3,NC_023650.1
chr9,71382842,71501589,gene-CCDC6,CCDC6,NC_023650.1
chr9,71539795,71555307,gene-LOC103216156,LOC103216156,NC_023650.1
chr9,71576800,71637147,gene-SLC16A9,SLC16A9,NC_023650.1
chr9,71898392,72038998,gene-FAM13C,FAM13C,NC_023650.1
chr9,72038796,72103386,gene-PHYHIPL,PHYHIPL,NC_023650.1
chr9,72216725,72363670,gene-LOC103216163,LOC103216163,NC_023650.1
chr9,72469498,72789106,gene-BICC1,BICC1,NC_023650.1
chr9,72900665,72914634,gene-TFAM,TFAM,NC_023650.1
chr9,72930653,72965351,gene-UBE2D1,UBE2D1,NC_023650.1
chr9,73011461,73029998,gene-CISD1,CISD1,NC_023650.1
chr9,73031149,73108105,gene-IPMK,IPMK,NC_023650.1
chr9,73278542,73306142,gene-LOC103216171,LOC103216171,NC_023650.1
chr9,74287002,74299079,gene-LOC103216172,LOC103216172,NC_023650.1
chr9,74489496,74544946,gene-LOC103216173,LOC103216173,NC_023650.1
chr9,74833962,74838744,gene-LOC103216174,LOC103216174,NC_023650.1
chr9,74912070,74915920,gene-ZWINT,ZWINT,NC_023650.1
chr9,75642985,77415370,gene-PCDH15,PCDH15,NC_023650.1
chr9,75664365,75666481,gene-MTRNR2L5,MTRNR2L5,NC_023650.1
chr9,78221061,78255707,gene-LOC103216182,LOC103216182,NC_023650.1
chr9,78389534,78394753,gene-MBL2,MBL2,NC_023650.1
chr9,78685399,78712529,gene-LOC103216184,LOC103216184,NC_023650.1
chr9,78836803,78840158,gene-DKK1,DKK1,NC_023650.1
chr9,78853410,78854464,gene-LOC103216188,LOC103216188,NC_023650.1
chr9,78858269,80188163,gene-PRKG1,PRKG1,NC_023650.1
chr9,79460076,79462757,gene-CSTF2T,CSTF2T,NC_023650.1
chr9,80286872,80367587,gene-A1CF,A1CF,NC_023650.1
chr9,80409649,80501527,gene-ASAH2,ASAH2,NC_023650.1
chr9,80524115,80646332,gene-SGMS1,SGMS1,NC_023650.1
chr9,80650001,80669178,gene-LOC103216198,LOC103216198,NC_023650.1
chr9,80863175,80864322,gene-LOC103216202,LOC103216202,NC_023650.1
chr9,80946003,80992555,gene-MINPP1,MINPP1,NC_023650.1
chr9,80964141,80965794,gene-LOC103216203,LOC103216203,NC_023650.1
chr9,81102477,81191951,gene-PAPSS2,PAPSS2,NC_023650.1
chr9,81197332,81285279,gene-ATAD1,ATAD1,NC_023650.1
chr9,81290760,81297298,gene-LOC103216208,LOC103216208,NC_023650.1
chr9,81304883,81307162,gene-KLLN,KLLN,NC_023650.1
chr9,81308058,81412386,gene-PTEN,PTEN,NC_023650.1
chr9,81486591,81503490,gene-LOC103216212,LOC103216212,NC_023650.1
chr9,81725115,82029361,gene-RNLS,RNLS,NC_023650.1
chr9,82032074,82052232,gene-LIPJ,LIPJ,NC_023650.1
chr9,82095036,82107539,gene-LIPF,LIPF,NC_023650.1
chr9,82146875,82176568,gene-LIPK,LIPK,NC_023650.1
chr9,82182344,82201550,gene-LIPN,LIPN,NC_023650.1
chr9,82212905,82243055,gene-LIPM,LIPM,NC_023650.1
chr9,82243416,82281308,gene-ANKRD22,ANKRD22,NC_023650.1
chr9,82303521,82347235,gene-STAMBPL1,STAMBPL1,NC_023650.1
chr9,82358937,82376289,gene-ACTA2,ACTA2,NC_023650.1
chr9,82418653,82444125,gene-FAS,FAS,NC_023650.1
chr9,82576679,82589391,gene-LOC103216225,LOC103216225,NC_023650.1
chr9,82632151,82634101,gene-CH25H,CH25H,NC_023650.1
chr9,82639220,82677479,gene-LIPA,LIPA,NC_023650.1
chr9,82711647,82718983,gene-IFIT2,IFIT2,NC_023650.1
chr9,82738747,82750134,gene-IFIT3,IFIT3,NC_023650.1
chr9,82771077,82778696,gene-IFIT1B,IFIT1B,NC_023650.1
chr9,82778546,82797678,gene-IFIT1,IFIT1,NC_023650.1
chr9,82782343,82786130,gene-LOC103216231,LOC103216231,NC_023650.1
chr9,82801437,82806890,gene-IFIT5,IFIT5,NC_023650.1
chr9,82817476,82917004,gene-SLC16A12,SLC16A12,NC_023650.1
chr9,82959606,83069759,gene-PANK1,PANK1,NC_023650.1
chr9,83058505,83063818,gene-LOC103216235,LOC103216235,NC_023650.1
chr9,83078934,83147436,gene-KIF20B,KIF20B,NC_023650.1
chr9,83430398,83430686,gene-LOC103216239,LOC103216239,NC_023650.1
chr9,84081713,84191112,gene-HTR7,HTR7,NC_023650.1
chr9,84208181,84237067,gene-RPP30,RPP30,NC_023650.1
chr9,84238080,84238325,gene-LOC103216800,LOC103216800,NC_023650.1
chr9,84248133,84257276,gene-ANKRD1,ANKRD1,NC_023650.1
chr9,84494147,84613269,gene-PCGF5,PCGF5,NC_023650.1
chr9,84605579,84607276,gene-LOC103216245,LOC103216245,NC_023650.1
chr9,84623930,84657816,gene-LOC103216248,LOC103216248,NC_023650.1
chr9,84720493,84810979,gene-HECTD2,HECTD2,NC_023650.1
chr9,84828830,84852076,gene-LOC103216249,LOC103216249,NC_023650.1
chr9,84918592,84923281,gene-PPP1R3C,PPP1R3C,NC_023650.1
chr9,85074228,85140761,gene-TNKS2,TNKS2,NC_023650.1
chr9,85180347,85184160,gene-FGFBP3,FGFBP3,NC_023650.1
chr9,85199462,85306352,gene-BTAF1,BTAF1,NC_023650.1
chr9,85325768,85569192,gene-CPEB3,CPEB3,NC_023650.1
chr9,85569190,85621864,gene-MARCH5,MARCH5,NC_023650.1
chr9,85685316,85688037,gene-LOC103216263,LOC103216263,NC_023650.1
chr9,85722728,85843247,gene-IDE,IDE,NC_023650.1
chr9,85858364,85923211,gene-KIF11,KIF11,NC_023650.1
chr9,85957684,85963414,gene-HHEX,HHEX,NC_023650.1
chr9,85967316,86310052,gene-EXOC6,EXOC6,NC_023650.1
chr9,86068691,86071484,gene-LOC103216275,LOC103216275,NC_023650.1
chr9,86088180,86089008,gene-LOC103216274,LOC103216274,NC_023650.1
chr9,86109099,86111446,gene-LOC103216273,LOC103216273,NC_023650.1
chr9,86310142,86328622,gene-LOC103216270,LOC103216270,NC_023650.1
chr9,86455288,86459110,gene-LOC103216276,LOC103216276,NC_023650.1
chr9,86550688,86730213,gene-MYOF,MYOF,NC_023650.1
chr9,86746658,86772052,gene-CEP55,CEP55,NC_023650.1
chr9,86805262,86829271,gene-FFAR4,FFAR4,NC_023650.1
chr9,86819421,86821809,gene-LOC103216278,LOC103216278,NC_023650.1
chr9,86831042,86840668,gene-RBP4,RBP4,NC_023650.1
chr9,86850500,86904853,gene-PDE6C,PDE6C,NC_023650.1
chr9,86888087,86943547,gene-FRA10AC1,FRA10AC1,NC_023650.1
chr9,86982216,86993887,gene-LOC103216285,LOC103216285,NC_023650.1
chr9,86993964,87033725,gene-LGI1,LGI1,NC_023650.1
chr9,87127367,87137526,gene-SLC35G1,SLC35G1,NC_023650.1
chr9,87214166,87559010,gene-PLCE1,PLCE1,NC_023650.1
chr9,87335585,87339903,gene-LOC103216290,LOC103216290,NC_023650.1
chr9,87545840,87547380,gene-LOC103216288,LOC103216288,NC_023650.1
chr9,87563766,87593534,gene-NOC3L,NOC3L,NC_023650.1
chr9,87627092,87771645,gene-TBC1D12,TBC1D12,NC_023650.1
chr9,87780897,87835087,gene-HELLS,HELLS,NC_023650.1
chr9,87881444,87941586,gene-LOC103216300,LOC103216300,NC_023650.1
chr9,87981300,88025007,gene-LOC103216299,LOC103216299,NC_023650.1
chr9,88048183,88068091,gene-LOC103216804,LOC103216804,NC_023650.1
chr9,88082124,88125390,gene-LOC103216301,LOC103216301,NC_023650.1
chr9,88154131,88183915,gene-LOC103216303,LOC103216303,NC_023650.1
chr9,88225827,88227428,gene-LOC103216304,LOC103216304,NC_023650.1
chr9,88230142,88257272,gene-LOC103216308,LOC103216308,NC_023650.1
chr9,88272570,88279151,gene-LOC103216307,LOC103216307,NC_023650.1
chr9,88355538,88369212,gene-LOC103216805,LOC103216805,NC_023650.1
chr9,88380724,88395629,gene-LOC103216306,LOC103216306,NC_023650.1
chr9,88398814,88452660,gene-PDLIM1,PDLIM1,NC_023650.1
chr9,88475783,88729912,gene-SORBS1,SORBS1,NC_023650.1
chr9,88773493,88823438,gene-ALDH18A1,ALDH18A1,NC_023650.1
chr9,88829750,88859580,gene-TCTN3,TCTN3,NC_023650.1
chr9,88921826,89034418,gene-ENTPD1,ENTPD1,NC_023650.1
chr9,89065329,89193297,gene-CC2D2B,CC2D2B,NC_023650.1
chr9,89203548,89222006,gene-CCNJ,CCNJ,NC_023650.1
chr9,89246470,89248377,gene-LOC103216316,LOC103216316,NC_023650.1
chr9,89285520,89317282,gene-ZNF518A,ZNF518A,NC_023650.1
chr9,89288129,89289595,gene-LOC103216318,LOC103216318,NC_023650.1
chr9,89345040,89426741,gene-BLNK,BLNK,NC_023650.1
chr9,89357386,89453751,gene-LOC103216326,LOC103216326,NC_023650.1
chr9,89446791,89500004,gene-LOC103216325,LOC103216325,NC_023650.1
chr9,89459347,89494985,gene-DNTT,DNTT,NC_023650.1
chr9,89500932,89515833,gene-OPALIN,OPALIN,NC_023650.1
chr9,89521609,89669630,gene-TLL2,TLL2,NC_023650.1
chr9,89673930,89744110,gene-TM9SF3,TM9SF3,NC_023650.1
chr9,89750792,89875309,gene-PIK3AP1,PIK3AP1,NC_023650.1
chr9,90009449,90157340,gene-LCOR,LCOR,NC_023650.1
chr9,90166710,90357983,gene-SLIT1,SLIT1,NC_023650.1
chr9,90396061,90469716,gene-ARHGAP19,ARHGAP19,NC_023650.1
chr9,90484758,90490886,gene-LOC103216334,LOC103216334,NC_023650.1
chr9,90491841,90495112,gene-FRAT1,FRAT1,NC_023650.1
chr9,90506288,90509061,gene-FRAT2,FRAT2,NC_023650.1
chr9,90527918,90574221,gene-RRP12,RRP12,NC_023650.1
chr9,90561894,90565796,gene-LOC103216760,LOC103216760,NC_023650.1
chr9,90581593,90585054,gene-LOC103216807,LOC103216807,NC_023650.1
chr9,90599556,90606592,gene-LOC103216341,LOC103216341,NC_023650.1
chr9,90603371,90615934,gene-EXOSC1,EXOSC1,NC_023650.1
chr9,90615962,90628559,gene-ZDHHC16,ZDHHC16,NC_023650.1
chr9,90629148,90670113,gene-MMS19,MMS19,NC_023650.1
chr9,90669514,90732899,gene-UBTD1,UBTD1,NC_023650.1
chr9,90733138,90745872,gene-ANKRD2,ANKRD2,NC_023650.1
chr9,90745969,90772953,gene-HOGA1,HOGA1,NC_023650.1
chr9,90750849,90752884,gene-C9H10orf62,C9H10orf62,NC_023650.1
chr9,90775224,90794745,gene-MORN4,MORN4,NC_023650.1
chr9,90805197,90840047,gene-PI4K2A,PI4K2A,NC_023650.1
chr9,90838396,90848209,gene-AVPI1,AVPI1,NC_023650.1
chr9,90877088,90882309,gene-MARVELD1,MARVELD1,NC_023650.1
chr9,90881682,90883454,gene-LOC103216350,LOC103216350,NC_023650.1
chr9,90900747,90925944,gene-ZFYVE27,ZFYVE27,NC_023650.1
chr9,90908296,90909348,gene-LOC103216352,LOC103216352,NC_023650.1
chr9,90931819,90938156,gene-SFRP5,SFRP5,NC_023650.1
chr9,91030730,91207649,gene-CRTAC1,CRTAC1,NC_023650.1
chr9,91037419,91041479,gene-LOC103216355,LOC103216355,NC_023650.1
chr9,91298193,91403102,gene-R3HCC1L,R3HCC1L,NC_023650.1
chr9,91405977,91426197,gene-LOXL4,LOXL4,NC_023650.1
chr9,91459315,91467481,gene-LOC103216359,LOC103216359,NC_023650.1
chr9,91526146,91527132,gene-LOC103216360,LOC103216360,NC_023650.1
chr9,91538785,91575177,gene-PYROXD2,PYROXD2,NC_023650.1
chr9,91575408,91606514,gene-HPS1,HPS1,NC_023650.1
chr9,91616277,92346206,gene-HPSE2,HPSE2,NC_023650.1
chr9,91625854,91974199,gene-LOC103216366,LOC103216366,NC_023650.1
chr9,92126394,92163802,gene-LOC103216365,LOC103216365,NC_023650.1
chr9,92331339,92341738,gene-LOC103216363,LOC103216363,NC_023650.1
chr9,92425548,92460280,gene-CNNM1,CNNM1,NC_023650.1
chr9,92463017,92489227,gene-GOT1,GOT1,NC_023650.1
chr9,92497828,92512018,gene-LOC103216370,LOC103216370,NC_023650.1
chr9,92590342,92594749,gene-NKX2-3,NKX2-3,NC_023650.1
chr9,92669107,92679059,gene-SLC25A28,SLC25A28,NC_023650.1
chr9,92722960,92769563,gene-ENTPD7,ENTPD7,NC_023650.1
chr9,92739137,92797190,gene-LOC103216376,LOC103216376,NC_023650.1
chr9,92797023,92828547,gene-CUTC,CUTC,NC_023650.1
chr9,92826423,92902389,gene-ABCC2,ABCC2,NC_023650.1
chr9,92926283,93048228,gene-DNMBP,DNMBP,NC_023650.1
chr9,93077181,93121339,gene-LOC103216380,LOC103216380,NC_023650.1
chr9,93097510,93099806,gene-LOC103216379,LOC103216379,NC_023650.1
chr9,93181320,93217967,gene-ERLIN1,ERLIN1,NC_023650.1
chr9,93219374,93263077,gene-CHUK,CHUK,NC_023650.1
chr9,93266730,93301095,gene-CWF19L1,CWF19L1,NC_023650.1
chr9,93301944,93303311,gene-LOC103216384,LOC103216384,NC_023650.1
chr9,93308733,93318188,gene-BLOC1S2,BLOC1S2,NC_023650.1
chr9,93319408,93363389,gene-PKD2L1,PKD2L1,NC_023650.1
chr9,93342790,93344916,gene-LOC103216386,LOC103216386,NC_023650.1
chr9,93380812,93398860,gene-SCD,SCD,NC_023650.1
chr9,93478569,93504279,gene-WNT8B,WNT8B,NC_023650.1
chr9,93505655,93537525,gene-SEC31B,SEC31B,NC_023650.1
chr9,93544663,93550748,gene-NDUFB8,NDUFB8,NC_023650.1
chr9,93557143,93569301,gene-HIF1AN,HIF1AN,NC_023650.1
chr9,93763975,93847180,gene-PAX2,PAX2,NC_023650.1
chr9,93775983,93788352,gene-LOC103216392,LOC103216392,NC_023650.1
chr9,93919373,93983499,gene-FAM178A,FAM178A,NC_023650.1
chr9,93976621,93984659,gene-LOC103216398,LOC103216398,NC_023650.1
chr9,93984725,94004253,gene-SEMA4G,SEMA4G,NC_023650.1
chr9,93985772,93991075,gene-LOC103216396,LOC103216396,NC_023650.1
chr9,94004894,94006151,gene-MRPL43,MRPL43,NC_023650.1
chr9,94006183,94012783,gene-C9H10orf2,C9H10orf2,NC_023650.1
chr9,94013251,94016783,gene-LOC103216403,LOC103216403,NC_023650.1
chr9,94015432,94026191,gene-LZTS2,LZTS2,NC_023650.1
chr9,94026036,94049043,gene-PDZD7,PDZD7,NC_023650.1
chr9,94049167,94057382,gene-SFXN3,SFXN3,NC_023650.1
chr9,94077273,94081736,gene-KAZALD1,KAZALD1,NC_023650.1
chr9,94082318,94084269,gene-LOC103216404,LOC103216404,NC_023650.1
chr9,94104939,94107877,gene-TLX1NB,TLX1NB,NC_023650.1
chr9,94147410,94155388,gene-TLX1,TLX1,NC_023650.1
chr9,94247931,94251092,gene-LBX1,LBX1,NC_023650.1
chr9,94333046,94581327,gene-BTRC,BTRC,NC_023650.1
chr9,94351380,94354456,gene-LOC103216410,LOC103216410,NC_023650.1
chr9,94602738,94612393,gene-POLL,POLL,NC_023650.1
chr9,94612383,94633729,gene-DPCD,DPCD,NC_023650.1
chr9,94628593,94634215,gene-LOC103216411,LOC103216411,NC_023650.1
chr9,94634721,94722156,gene-FBXW4,FBXW4,NC_023650.1
chr9,94720790,94768357,gene-LOC103216415,LOC103216415,NC_023650.1
chr9,94797157,94803725,gene-FGF8,FGF8,NC_023650.1
chr9,94809050,94811169,gene-NPM3,NPM3,NC_023650.1
chr9,94812126,94847118,gene-MGEA5,MGEA5,NC_023650.1
chr9,94854024,94873655,gene-KCNIP2,KCNIP2,NC_023650.1
chr9,94876713,95090079,gene-C9H10orf76,C9H10orf76,NC_023650.1
chr9,94907513,94910723,gene-LOC103216421,LOC103216421,NC_023650.1
chr9,94925502,94933532,gene-LOC103216420,LOC103216420,NC_023650.1
chr9,95098879,95101643,gene-HPS6,HPS6,NC_023650.1
chr9,95102312,95153029,gene-LDB1,LDB1,NC_023650.1
chr9,95157759,95183031,gene-PPRC1,PPRC1,NC_023650.1
chr9,95185755,95194753,gene-NOLC1,NOLC1,NC_023650.1
chr9,95260674,95265682,gene-ELOVL3,ELOVL3,NC_023650.1
chr9,95266257,95278333,gene-PITX3,PITX3,NC_023650.1
chr9,95281953,95416050,gene-GBF1,GBF1,NC_023650.1
chr9,95338161,95346615,gene-LOC103216429,LOC103216429,NC_023650.1
chr9,95426193,95434560,gene-NFKB2,NFKB2,NC_023650.1
chr9,95434655,95453058,gene-PSD,PSD,NC_023650.1
chr9,95450709,95454830,gene-FBXL15,FBXL15,NC_023650.1
chr9,95454936,95463491,gene-CUEDC2,CUEDC2,NC_023650.1
chr9,95479426,95481662,gene-C9H10orf95,C9H10orf95,NC_023650.1
chr9,95490196,95504569,gene-TMEM180,TMEM180,NC_023650.1
chr9,95507685,95531015,gene-ACTR1A,ACTR1A,NC_023650.1
chr9,95532228,95660594,gene-SUFU,SUFU,NC_023650.1
chr9,95671622,95686701,gene-TRIM8,TRIM8,NC_023650.1
chr9,95703648,95737785,gene-LOC103216810,LOC103216810,NC_023650.1
chr9,95743061,95755848,gene-LOC103216811,LOC103216811,NC_023650.1
chr9,95752621,95775639,gene-SFXN2,SFXN2,NC_023650.1
chr9,95780039,95855013,gene-WBP1L,WBP1L,NC_023650.1
chr9,95870098,95877345,gene-LOC103216445,LOC103216445,NC_023650.1
chr9,95895775,95906861,gene-C9H10orf32,C9H10orf32,NC_023650.1
chr9,95911465,95939554,gene-AS3MT,AS3MT,NC_023650.1
chr9,95956224,96130714,gene-CNNM2,CNNM2,NC_023650.1
chr9,96133873,96325122,gene-NT5C2,NT5C2,NC_023650.1
chr9,96325122,96338057,gene-INA,INA,NC_023650.1
chr9,96349418,96396083,gene-PCGF6,PCGF6,NC_023650.1
chr9,96411690,96432668,gene-TAF5,TAF5,NC_023650.1
chr9,96432664,96442110,gene-USMG5,USMG5,NC_023650.1
chr9,96442214,96493320,gene-PDCD11,PDCD11,NC_023650.1
chr9,96493807,96499892,gene-CALHM2,CALHM2,NC_023650.1
chr9,96500716,96507439,gene-CALHM1,CALHM1,NC_023650.1
chr9,96520508,96543924,gene-CALHM3,CALHM3,NC_023650.1
chr9,96542046,96641912,gene-NEURL1,NEURL1,NC_023650.1
chr9,96623590,96625355,gene-LOC103216459,LOC103216459,NC_023650.1
chr9,96645955,96898749,gene-SH3PXD2A,SH3PXD2A,NC_023650.1
